year,month,day,hour,minute,second,northing,easting,depth,latitude,longitude,roll,pitch,heading,altitude,leftimage,rightimage
2009,6,11,7,22,18.52,-97.9386562,616.0771616,94.1067176,-42.1476192,148.4895633,0.0236991,0.0215722,-2.2501794,2.1270000,PR_20090611_072218_527_LC16.png,PR_20090611_072218_527_RM16.png
2009,6,11,7,22,19.52,-98.1059822,616.5308469,94.1585376,-42.1476207,148.4895688,0.0252438,0.0254735,-2.2672230,2.1180000,PR_20090611_072219_527_LC16.png,PR_20090611_072219_527_RM16.png
2009,6,11,7,22,20.52,-98.2475179,616.9821934,94.2171161,-42.1476219,148.4895743,0.0300144,0.0136342,-2.2854780,2.1180000,PR_20090611_072220_525_LC16.png,PR_20090611_072220_525_RM16.png
2009,6,11,7,22,21.52,-98.4199630,617.4120278,94.2871077,-42.1476234,148.4895795,0.0286292,0.0034912,-2.2930834,2.1380000,PR_20090611_072221_524_LC16.png,PR_20090611_072221_524_RM16.png
2009,6,11,7,22,22.52,-98.5934009,617.8477451,94.3458014,-42.1476249,148.4895848,0.0216568,0.0047338,-2.3088204,2.1380000,PR_20090611_072222_529_LC16.png,PR_20090611_072222_529_RM16.png
2009,6,11,7,22,23.52,-98.7254122,618.2799300,94.3927407,-42.1476260,148.4895901,0.0179503,0.0103988,-2.3394611,2.1380000,PR_20090611_072223_528_LC16.png,PR_20090611_072223_528_RM16.png
2009,6,11,7,22,24.52,-98.8482008,618.7558155,94.4270517,-42.1476270,148.4895959,0.0153849,0.0093175,-2.3826254,2.1670000,PR_20090611_072224_527_LC16.png,PR_20090611_072224_527_RM16.png
2009,6,11,7,22,25.52,-98.9501929,619.2503810,94.4527740,-42.1476278,148.4896019,0.0199893,0.0042768,-2.4032552,2.2100000,PR_20090611_072225_525_LC16.png,PR_20090611_072225_525_RM16.png
2009,6,11,7,22,26.52,-99.0520646,619.7430150,94.4564114,-42.1476287,148.4896079,0.0285261,0.0039947,-2.3973236,2.1850000,PR_20090611_072226_525_LC16.png,PR_20090611_072226_525_RM16.png
2009,6,11,7,22,27.52,-99.1556814,620.2264032,94.4752936,-42.1476295,148.4896137,0.0286804,0.0072847,-2.3713909,2.2100000,PR_20090611_072227_529_LC16.png,PR_20090611_072227_529_RM16.png
2009,6,11,7,22,28.52,-99.2853853,620.6936633,94.5103402,-42.1476306,148.4896194,0.0252955,0.0105601,-2.3443621,2.1630000,PR_20090611_072228_529_LC16.png,PR_20090611_072228_529_RM16.png
2009,6,11,7,22,29.52,-99.4014019,621.1492675,94.5641878,-42.1476316,148.4896250,0.0291690,0.0096361,-2.3334925,2.1900000,PR_20090611_072229_529_LC16.png,PR_20090611_072229_529_RM16.png
2009,6,11,7,22,30.53,-99.5396250,621.6240812,94.6283754,-42.1476328,148.4896307,0.0309237,0.0108144,-2.3508894,2.1670000,PR_20090611_072230_530_LC16.png,PR_20090611_072230_530_RM16.png
2009,6,11,7,22,31.52,-99.6731861,622.1074303,94.7104192,-42.1476339,148.4896366,0.0265779,0.0120348,-2.3671211,2.1700000,PR_20090611_072231_528_LC16.png,PR_20090611_072231_528_RM16.png
2009,6,11,7,22,32.53,-99.7507818,622.6057336,94.8122928,-42.1476345,148.4896427,0.0226728,0.0107525,-2.3685579,2.1500000,PR_20090611_072232_530_LC16.png,PR_20090611_072232_530_RM16.png
2009,6,11,7,22,33.52,-99.8199771,623.0836808,94.9004476,-42.1476351,148.4896485,0.0271362,0.0055366,-2.3501060,2.1470000,PR_20090611_072233_529_LC16.png,PR_20090611_072233_529_RM16.png
2009,6,11,7,22,34.52,-99.8847675,623.5708969,94.9539645,-42.1476356,148.4896544,0.0372860,0.0005627,-2.2960464,2.1670000,PR_20090611_072234_529_LC16.png,PR_20090611_072234_529_RM16.png
2009,6,11,7,22,35.52,-99.9805959,623.9766200,94.9890115,-42.1476364,148.4896593,0.0400330,0.0036094,-2.2026146,2.1970000,PR_20090611_072235_529_LC16.png,PR_20090611_072235_529_RM16.png
2009,6,11,7,22,36.52,-100.1395879,624.3540190,95.0131679,-42.1476378,148.4896639,0.0298473,0.0167119,-2.1385890,2.2120000,PR_20090611_072236_527_LC16.png,PR_20090611_072236_527_RM16.png
2009,6,11,7,22,37.52,-100.3432988,624.7508240,95.0327654,-42.1476395,148.4896687,0.0210164,0.0261700,-2.1533290,2.1920000,PR_20090611_072237_527_LC16.png,PR_20090611_072237_527_RM16.png
2009,6,11,7,22,38.53,-100.5448539,625.2013657,95.0550671,-42.1476413,148.4896742,0.0232126,0.0237912,-2.2274165,2.1700000,PR_20090611_072238_531_LC16.png,PR_20090611_072238_531_RM16.png
2009,6,11,7,22,39.52,-100.7075059,625.6877515,95.0930244,-42.1476427,148.4896801,0.0308515,0.0133104,-2.3003777,2.1600000,PR_20090611_072239_528_LC16.png,PR_20090611_072239_528_RM16.png
2009,6,11,7,22,40.53,-100.9024852,626.1820125,95.1328576,-42.1476443,148.4896862,0.0390118,0.0100024,-2.3118221,2.1400000,PR_20090611_072240_531_LC16.png,PR_20090611_072240_531_RM16.png
2009,6,11,7,22,41.53,-101.0641898,626.6080605,95.1784769,-42.1476457,148.4896914,0.0406890,0.0152470,-2.2754280,2.1180000,PR_20090611_072241_530_LC16.png,PR_20090611_072241_530_RM16.png
2009,6,11,7,22,42.53,-101.2490112,627.0455053,95.2450981,-42.1476473,148.4896967,0.0317534,0.0228047,-2.2598792,2.1070000,PR_20090611_072242_531_LC16.png,PR_20090611_072242_531_RM16.png
2009,6,11,7,22,43.52,-101.4491112,627.4626448,95.3098173,-42.1476491,148.4897018,0.0312131,0.0258417,-2.2723626,2.0670000,PR_20090611_072243_526_LC16.png,PR_20090611_072243_526_RM16.png
2009,6,11,7,22,44.54,-101.6513019,627.8941340,95.3728738,-42.1476508,148.4897070,0.0306447,0.0255534,-2.3153835,2.0580000,PR_20090611_072244_544_LC16.png,PR_20090611_072244_526_RM16.png
2009,6,11,7,22,45.52,-101.8151549,628.3471194,95.4293391,-42.1476522,148.4897126,0.0287469,0.0188927,-2.3762396,2.0580000,PR_20090611_072245_529_LC16.png,PR_20090611_072245_529_RM16.png
2009,6,11,7,22,46.52,-101.9682198,628.8580478,95.4686727,-42.1476535,148.4897188,0.0225220,0.0137533,-2.4600732,2.0580000,PR_20090611_072246_528_LC16.png,PR_20090611_072246_528_RM16.png
2009,6,11,7,22,47.53,-102.0451928,629.4024048,95.4883532,-42.1476541,148.4897254,0.0215306,0.0129603,-2.5365187,2.0600000,PR_20090611_072247_531_LC16.png,PR_20090611_072247_531_RM16.png
2009,6,11,7,22,48.53,-102.0718177,629.9581811,95.4998291,-42.1476543,148.4897321,0.0209490,0.0089896,-2.5792723,2.0580000,PR_20090611_072248_531_LC16.png,PR_20090611_072248_531_RM16.png
2009,6,11,7,22,49.53,-102.0470600,630.5213015,95.5128637,-42.1476540,148.4897389,0.0203628,-0.0001246,-2.5773634,2.0670000,PR_20090611_072249_531_LC16.png,PR_20090611_072249_531_RM16.png
2009,6,11,7,22,50.53,-102.0481744,631.0979148,95.5254094,-42.1476539,148.4897459,0.0235435,-0.0076640,-2.5432066,2.0670000,PR_20090611_072250_530_LC16.png,PR_20090611_072250_530_RM16.png
2009,6,11,7,22,51.53,-102.0420288,631.6178798,95.5383652,-42.1476537,148.4897522,0.0267636,-0.0071250,-2.4688785,2.0300000,PR_20090611_072251_532_LC16.png,PR_20090611_072251_532_RM16.png
2009,6,11,7,22,52.53,-102.0738093,632.1084483,95.5324083,-42.1476539,148.4897581,0.0308569,-0.0029831,-2.3811041,2.0300000,PR_20090611_072252_533_LC16.png,PR_20090611_072252_533_RM16.png
2009,6,11,7,22,53.52,-102.1385880,632.5556624,95.5367037,-42.1476545,148.4897635,0.0335102,0.0010165,-2.2802935,2.0500000,PR_20090611_072253_527_LC16.png,PR_20090611_072253_527_RM16.png
2009,6,11,7,22,54.53,-102.2629440,632.9692809,95.5507472,-42.1476555,148.4897686,0.0321987,0.0031953,-2.1774281,2.0180000,PR_20090611_072254_533_LC16.png,PR_20090611_072254_533_RM16.png
2009,6,11,7,22,55.53,-102.3963101,633.3630472,95.5663055,-42.1476567,148.4897734,0.0311930,0.0063495,-2.1200013,2.0300000,PR_20090611_072255_533_LC16.png,PR_20090611_072255_533_RM16.png
2009,6,11,7,22,56.53,-102.5545728,633.7550446,95.5761386,-42.1476580,148.4897781,0.0286178,0.0114101,-2.1128348,2.0300000,PR_20090611_072256_533_LC16.png,PR_20090611_072256_533_RM16.png
2009,6,11,7,22,57.53,-102.7321311,634.1476807,95.5850891,-42.1476596,148.4897829,0.0272731,0.0132065,-2.1340066,2.0300000,PR_20090611_072257_532_LC16.png,PR_20090611_072257_532_RM16.png
2009,6,11,7,22,58.52,-102.9063917,634.5655032,95.6030455,-42.1476611,148.4897880,0.0241789,0.0114653,-2.1727640,2.0300000,PR_20090611_072258_528_LC16.png,PR_20090611_072258_528_RM16.png
2009,6,11,7,22,59.52,-103.0713550,635.0205223,95.6323947,-42.1476625,148.4897936,0.0162889,0.0054492,-2.2105189,2.0300000,PR_20090611_072259_527_LC16.png,PR_20090611_072259_527_RM16.png
2009,6,11,7,23,0.53,-103.2276016,635.5004094,95.6612896,-42.1476638,148.4897994,0.0117702,0.0009997,-2.2407469,2.0300000,PR_20090611_072300_531_LC16.png,PR_20090611_072300_531_RM16.png
2009,6,11,7,23,1.53,-103.3701511,635.9725077,95.6755403,-42.1476650,148.4898051,0.0185740,-0.0011720,-2.2483969,2.0100000,PR_20090611_072301_532_LC16.png,PR_20090611_072301_532_RM16.png
2009,6,11,7,23,2.53,-103.5188216,636.4164755,95.6760522,-42.1476663,148.4898105,0.0264500,0.0003708,-2.2248510,2.0500000,PR_20090611_072302_532_LC16.png,PR_20090611_072302_532_RM16.png
2009,6,11,7,23,3.53,-103.6776841,636.8396823,95.6765103,-42.1476676,148.4898157,0.0278304,0.0038881,-2.2081326,2.0580000,PR_20090611_072303_532_LC16.png,PR_20090611_072303_532_RM16.png
2009,6,11,7,23,4.53,-103.8651018,637.2624259,95.6751891,-42.1476693,148.4898209,0.0200277,0.0077141,-2.1975935,2.0900000,PR_20090611_072304_533_LC16.png,PR_20090611_072304_533_RM16.png
2009,6,11,7,23,5.53,-104.0328373,637.6668651,95.6719044,-42.1476707,148.4898258,0.0188668,0.0061510,-2.2041531,2.0800000,PR_20090611_072305_533_LC16.png,PR_20090611_072305_533_RM16.png
2009,6,11,7,23,6.53,-104.2117816,638.1100847,95.6637306,-42.1476723,148.4898312,0.0168741,0.0051748,-2.2353363,2.0650000,PR_20090611_072306_532_LC16.png,PR_20090611_072306_532_RM16.png
2009,6,11,7,23,7.53,-104.3927702,638.5525393,95.6664801,-42.1476738,148.4898366,0.0233975,0.0058785,-2.2671347,2.0470000,PR_20090611_072307_533_LC16.png,PR_20090611_072307_533_RM16.png
2009,6,11,7,23,8.53,-104.5845554,639.0406189,95.6632976,-42.1476755,148.4898425,0.0250672,0.0086896,-2.3161946,2.0380000,PR_20090611_072308_532_LC16.png,PR_20090611_072308_532_RM16.png
2009,6,11,7,23,9.53,-104.7134768,639.5241718,95.6458114,-42.1476765,148.4898484,0.0280922,0.0051457,-2.3285821,2.0850000,PR_20090611_072309_531_LC16.png,PR_20090611_072309_531_RM16.png
2009,6,11,7,23,10.53,-104.8667574,640.0159317,95.6376579,-42.1476779,148.4898544,0.0235364,0.0028515,-2.3414982,2.0950000,PR_20090611_072310_531_LC16.png,PR_20090611_072310_531_RM16.png
2009,6,11,7,23,11.53,-105.0185077,640.5098130,95.6480418,-42.1476791,148.4898604,0.0193854,0.0023711,-2.3506229,2.0850000,PR_20090611_072311_534_LC16.png,PR_20090611_072311_534_RM16.png
2009,6,11,7,23,12.53,-105.1453443,641.0032893,95.6553751,-42.1476802,148.4898664,0.0196298,0.0070091,-2.3550132,2.1180000,PR_20090611_072312_530_LC16.png,PR_20090611_072312_530_RM16.png
2009,6,11,7,23,13.53,-105.2734752,641.4761373,95.6576185,-42.1476813,148.4898721,0.0273110,0.0123752,-2.3360703,2.1180000,PR_20090611_072313_533_LC16.png,PR_20090611_072313_533_RM16.png
2009,6,11,7,23,14.53,-105.4212201,641.9480290,95.6767962,-42.1476825,148.4898779,0.0279957,0.0139381,-2.3210838,2.0850000,PR_20090611_072314_533_LC16.png,PR_20090611_072314_533_RM16.png
2009,6,11,7,23,15.53,-105.5854178,642.3971231,95.7094954,-42.1476839,148.4898833,0.0255184,0.0152336,-2.3054209,2.0800000,PR_20090611_072315_533_LC16.png,PR_20090611_072315_533_RM16.png
2009,6,11,7,23,16.52,-105.7481389,642.8424131,95.7403895,-42.1476853,148.4898888,0.0239265,0.0139125,-2.3225878,2.0300000,PR_20090611_072316_529_LC16.png,PR_20090611_072316_529_RM16.png
2009,6,11,7,23,17.53,-105.9047672,643.3106684,95.7617898,-42.1476867,148.4898945,0.0223352,0.0104669,-2.3776224,2.0400000,PR_20090611_072317_533_LC16.png,PR_20090611_072317_533_RM16.png
2009,6,11,7,23,18.53,-106.0329014,643.7934806,95.7887307,-42.1476878,148.4899003,0.0186762,0.0067352,-2.4435354,2.0100000,PR_20090611_072318_534_LC16.png,PR_20090611_072318_534_RM16.png
2009,6,11,7,23,19.53,-106.1178380,644.3089330,95.8133131,-42.1476884,148.4899066,0.0143613,0.0030040,-2.4971261,1.9900000,PR_20090611_072319_533_LC16.png,PR_20090611_072319_533_RM16.png
2009,6,11,7,23,20.53,-106.1579260,644.8453165,95.8216957,-42.1476887,148.4899131,0.0170171,-0.0017981,-2.5230355,2.0100000,PR_20090611_072320_534_LC16.png,PR_20090611_072320_534_RM16.png
2009,6,11,7,23,21.53,-106.1954131,645.3762160,95.8164070,-42.1476890,148.4899195,0.0226588,-0.0049206,-2.4960568,1.9900000,PR_20090611_072321_534_LC16.png,PR_20090611_072321_534_RM16.png
2009,6,11,7,23,22.52,-106.2445117,645.8832253,95.7922757,-42.1476893,148.4899257,0.0260159,-0.0028423,-2.4433526,2.0100000,PR_20090611_072322_529_LC16.png,PR_20090611_072322_529_RM16.png
2009,6,11,7,23,23.53,-106.3172408,646.3720937,95.7644867,-42.1476899,148.4899316,0.0232685,0.0034201,-2.3839995,2.0500000,PR_20090611_072323_534_LC16.png,PR_20090611_072323_534_RM16.png
2009,6,11,7,23,24.54,-106.4172970,646.8517970,95.7498778,-42.1476907,148.4899374,0.0176528,0.0073387,-2.3348483,2.0300000,PR_20090611_072324_546_LC16.png,PR_20090611_072324_530_RM16.png
2009,6,11,7,23,25.53,-106.5157622,647.3361113,95.7470146,-42.1476915,148.4899433,0.0174510,0.0045793,-2.3221155,2.0400000,PR_20090611_072325_534_LC16.png,PR_20090611_072325_534_RM16.png
2009,6,11,7,23,26.53,-106.6266024,647.8042493,95.7469248,-42.1476925,148.4899490,0.0251978,-0.0033556,-2.2931312,2.0400000,PR_20090611_072326_535_LC16.png,PR_20090611_072326_535_RM16.png
2009,6,11,7,23,27.53,-106.7590780,648.2268063,95.7436386,-42.1476936,148.4899541,0.0334093,-0.0030998,-2.2426703,2.0100000,PR_20090611_072327_531_LC16.png,PR_20090611_072327_531_RM16.png
2009,6,11,7,23,28.53,-106.9253884,648.6157135,95.7455183,-42.1476950,148.4899589,0.0337779,0.0042881,-2.1994121,2.0100000,PR_20090611_072328_531_LC16.png,PR_20090611_072328_531_RM16.png
2009,6,11,7,23,29.53,-107.1232230,648.9943012,95.7530214,-42.1476968,148.4899635,0.0281176,0.0115111,-2.1870737,1.9900000,PR_20090611_072329_534_LC16.png,PR_20090611_072329_534_RM16.png
2009,6,11,7,23,30.53,-107.3191175,649.4092654,95.7630925,-42.1476985,148.4899685,0.0211644,0.0111641,-2.2403129,1.9900000,PR_20090611_072330_533_LC16.png,PR_20090611_072330_533_RM16.png
2009,6,11,7,23,31.53,-107.5049268,649.8644784,95.7662416,-42.1477001,148.4899741,0.0162983,0.0057905,-2.3136370,1.9800000,PR_20090611_072331_535_LC16.png,PR_20090611_072331_535_RM16.png
2009,6,11,7,23,32.53,-107.6618286,650.3648193,95.7498850,-42.1477014,148.4899802,0.0174652,0.0036932,-2.3915595,1.9900000,PR_20090611_072332_533_LC16.png,PR_20090611_072332_533_RM16.png
2009,6,11,7,23,33.53,-107.7855436,650.8863862,95.7087485,-42.1477024,148.4899865,0.0193989,0.0028242,-2.4449358,2.0100000,PR_20090611_072333_535_LC16.png,PR_20090611_072333_535_RM16.png
2009,6,11,7,23,34.53,-107.8846827,651.4070156,95.6411441,-42.1477032,148.4899928,0.0142901,0.0010026,-2.4496528,2.0600000,PR_20090611_072334_530_LC16.png,PR_20090611_072334_530_RM16.png
2009,6,11,7,23,35.53,-107.9457037,651.9749699,95.5900393,-42.1477037,148.4899997,0.0071371,-0.0003424,-2.4512889,2.0980000,PR_20090611_072335_530_LC16.png,PR_20090611_072335_530_RM16.png
2009,6,11,7,23,36.53,-108.0187637,652.5022926,95.5341119,-42.1477043,148.4900061,0.0091691,-0.0027797,-2.4131422,2.1400000,PR_20090611_072336_531_LC16.png,PR_20090611_072336_531_RM16.png
2009,6,11,7,23,37.53,-108.0935711,652.9921272,95.4834333,-42.1477049,148.4900121,0.0157613,-0.0026944,-2.3616242,2.1780000,PR_20090611_072337_535_LC16.png,PR_20090611_072337_535_RM16.png
2009,6,11,7,23,38.53,-108.1862909,653.4475301,95.4427473,-42.1477056,148.4900176,0.0204224,0.0052278,-2.3110023,2.1670000,PR_20090611_072338_536_LC16.png,PR_20090611_072338_536_RM16.png
2009,6,11,7,23,39.53,-108.3030108,653.9016684,95.4441291,-42.1477066,148.4900231,0.0235401,0.0160472,-2.2647405,2.1450000,PR_20090611_072339_535_LC16.png,PR_20090611_072339_535_RM16.png
2009,6,11,7,23,40.53,-108.4484668,654.3302529,95.4566641,-42.1477079,148.4900283,0.0301777,0.0250006,-2.2137981,2.0950000,PR_20090611_072340_536_LC16.png,PR_20090611_072340_536_RM16.png
2009,6,11,7,23,41.53,-108.6071032,654.7463601,95.4822515,-42.1477092,148.4900334,0.0370458,0.0274070,-2.1686594,2.0550000,PR_20090611_072341_536_LC16.png,PR_20090611_072341_536_RM16.png
2009,6,11,7,23,42.53,-108.7775100,655.1557847,95.5244022,-42.1477107,148.4900384,0.0355449,0.0252929,-2.1656049,2.0300000,PR_20090611_072342_533_LC16.png,PR_20090611_072342_533_RM16.png
2009,6,11,7,23,43.53,-108.9568243,655.5673672,95.5630499,-42.1477122,148.4900434,0.0309142,0.0173447,-2.1993274,1.9900000,PR_20090611_072343_533_LC16.png,PR_20090611_072343_533_RM16.png
2009,6,11,7,23,44.53,-109.1205184,656.0144083,95.5724890,-42.1477136,148.4900488,0.0264585,0.0079087,-2.2724319,2.0400000,PR_20090611_072344_537_LC16.png,PR_20090611_072344_537_RM16.png
2009,6,11,7,23,45.53,-109.2602465,656.4905760,95.5685587,-42.1477148,148.4900546,0.0208208,0.0067719,-2.3337316,2.0600000,PR_20090611_072345_536_LC16.png,PR_20090611_072345_536_RM16.png
2009,6,11,7,23,46.53,-109.3653336,656.9863465,95.5488730,-42.1477157,148.4900606,0.0110717,0.0065641,-2.3693197,2.0650000,PR_20090611_072346_534_LC16.png,PR_20090611_072346_534_RM16.png
2009,6,11,7,23,47.53,-109.4496453,657.5118294,95.5000803,-42.1477164,148.4900670,0.0077898,-0.0009678,-2.3859272,2.1270000,PR_20090611_072347_533_LC16.png,PR_20090611_072347_533_RM16.png
2009,6,11,7,23,48.53,-109.5314076,658.0203603,95.4322554,-42.1477170,148.4900732,0.0144283,-0.0025054,-2.3765797,2.1580000,PR_20090611_072348_534_LC16.png,PR_20090611_072348_534_RM16.png
2009,6,11,7,23,49.53,-109.6100651,658.5076090,95.3846069,-42.1477177,148.4900791,0.0201318,0.0016985,-2.3352632,2.1780000,PR_20090611_072349_533_LC16.png,PR_20090611_072349_533_RM16.png
2009,6,11,7,23,50.53,-109.6872620,659.0129483,95.3440716,-42.1477183,148.4900852,0.0192756,0.0057798,-2.3060903,2.1880000,PR_20090611_072350_534_LC16.png,PR_20090611_072350_534_RM16.png
2009,6,11,7,23,51.53,-109.7561075,659.4989192,95.3176908,-42.1477188,148.4900911,0.0244599,0.0052583,-2.2615641,2.1900000,PR_20090611_072351_533_LC16.png,PR_20090611_072351_533_RM16.png
2009,6,11,7,23,52.53,-109.8469712,659.9760601,95.3314379,-42.1477196,148.4900969,0.0263406,-0.0005034,-2.2035697,2.1450000,PR_20090611_072352_533_LC16.png,PR_20090611_072352_533_RM16.png
2009,6,11,7,23,53.53,-109.9649708,660.4175957,95.3722115,-42.1477205,148.4901023,0.0264407,0.0078168,-2.1295195,2.1270000,PR_20090611_072353_532_LC16.png,PR_20090611_072353_532_RM16.png
2009,6,11,7,23,54.53,-110.0974127,660.8677289,95.4504832,-42.1477217,148.4901078,0.0284035,0.0159868,-2.0790309,2.0450000,PR_20090611_072354_537_LC16.png,PR_20090611_072354_537_RM16.png
2009,6,11,7,23,55.53,-110.2354829,661.2967742,95.5418968,-42.1477228,148.4901130,0.0351606,0.0127479,-2.0465509,2.0300000,PR_20090611_072355_536_LC16.png,PR_20090611_072355_536_RM16.png
2009,6,11,7,23,56.53,-110.3816582,661.6641873,95.6291064,-42.1477241,148.4901175,0.0383567,0.0058107,-2.0123538,2.0100000,PR_20090611_072356_534_LC16.png,PR_20090611_072356_534_RM16.png
2009,6,11,7,23,57.53,-110.5539254,662.0080907,95.6814599,-42.1477256,148.4901217,0.0329639,0.0028506,-2.0046698,2.0100000,PR_20090611_072357_533_LC16.png,PR_20090611_072357_533_RM16.png
2009,6,11,7,23,58.53,-110.7391905,662.3281736,95.7098499,-42.1477272,148.4901256,0.0233714,0.0059845,-2.0144477,2.0100000,PR_20090611_072358_533_LC16.png,PR_20090611_072358_533_RM16.png
2009,6,11,7,23,59.53,-110.9439230,662.6842433,95.7142199,-42.1477290,148.4901299,0.0128998,0.0081761,-2.0681254,2.0300000,PR_20090611_072359_536_LC16.png,PR_20090611_072359_536_RM16.png
2009,6,11,7,24,0.53,-111.1473411,663.0982248,95.7024978,-42.1477308,148.4901350,0.0104473,0.0047291,-2.1483768,2.0300000,PR_20090611_072400_538_LC16.png,PR_20090611_072400_538_RM16.png
2009,6,11,7,24,1.53,-111.3284084,663.5515687,95.6863684,-42.1477323,148.4901405,0.0162729,0.0025127,-2.2183633,2.0650000,PR_20090611_072401_537_LC16.png,PR_20090611_072401_537_RM16.png
2009,6,11,7,24,2.53,-111.4969782,664.0289730,95.6740346,-42.1477338,148.4901463,0.0202421,0.0062097,-2.2630626,2.0650000,PR_20090611_072402_535_LC16.png,PR_20090611_072402_535_RM16.png
2009,6,11,7,24,3.53,-111.6367451,664.5287279,95.6756341,-42.1477350,148.4901524,0.0219133,0.0088446,-2.2846683,2.1150000,PR_20090611_072403_537_LC16.png,PR_20090611_072403_537_RM16.png
2009,6,11,7,24,4.53,-111.7371579,665.0235159,95.7055751,-42.1477358,148.4901584,0.0226394,0.0078021,-2.2833883,2.1380000,PR_20090611_072404_537_LC16.png,PR_20090611_072404_537_RM16.png
2009,6,11,7,24,5.53,-111.8491782,665.5307526,95.7537857,-42.1477367,148.4901645,0.0203341,0.0048295,-2.2891677,2.1580000,PR_20090611_072405_533_LC16.png,PR_20090611_072405_533_RM16.png
2009,6,11,7,24,6.53,-111.9666770,666.0103424,95.8116976,-42.1477377,148.4901704,0.0265941,0.0018178,-2.2791121,2.1800000,PR_20090611_072406_538_LC16.png,PR_20090611_072406_538_RM16.png
2009,6,11,7,24,7.53,-112.0928725,666.4911674,95.8677304,-42.1477388,148.4901762,0.0322144,0.0013095,-2.2582972,2.1920000,PR_20090611_072407_538_LC16.png,PR_20090611_072407_538_RM16.png
2009,6,11,7,24,8.53,-112.2186218,666.9255928,95.9134808,-42.1477398,148.4901815,0.0350920,0.0011878,-2.2352761,2.1850000,PR_20090611_072408_539_LC16.png,PR_20090611_072408_539_RM16.png
2009,6,11,7,24,9.53,-112.3637874,667.3633362,95.9567792,-42.1477411,148.4901868,0.0316337,-0.0002165,-2.2285421,2.1970000,PR_20090611_072409_539_LC16.png,PR_20090611_072409_539_RM16.png
2009,6,11,7,24,10.53,-112.5523570,667.8151046,96.0074004,-42.1477427,148.4901923,0.0252149,0.0025795,-2.2361944,2.2080000,PR_20090611_072410_535_LC16.png,PR_20090611_072410_535_RM16.png
2009,6,11,7,24,11.53,-112.7245451,668.2840192,96.0596939,-42.1477442,148.4901980,0.0259129,0.0100052,-2.2433277,2.1850000,PR_20090611_072411_534_LC16.png,PR_20090611_072411_534_RM16.png
2009,6,11,7,24,12.53,-112.8912252,668.7912833,96.1277231,-42.1477456,148.4902042,0.0310943,0.0158062,-2.2609455,2.1700000,PR_20090611_072412_539_LC16.png,PR_20090611_072412_539_RM16.png
2009,6,11,7,24,13.53,-113.0577698,669.2797673,96.2078798,-42.1477470,148.4902102,0.0388807,0.0165925,-2.2615678,2.1700000,PR_20090611_072413_539_LC16.png,PR_20090611_072413_539_RM16.png
2009,6,11,7,24,14.53,-113.2017454,669.7334735,96.3051417,-42.1477482,148.4902157,0.0374951,0.0134812,-2.2378984,2.1700000,PR_20090611_072414_539_LC16.png,PR_20090611_072414_539_RM16.png
2009,6,11,7,24,15.53,-113.3591701,670.1595375,96.4116492,-42.1477496,148.4902209,0.0315777,0.0130804,-2.2097975,2.1700000,PR_20090611_072415_539_LC16.png,PR_20090611_072415_539_RM16.png
2009,6,11,7,24,16.54,-113.5854380,670.6174711,96.5055870,-42.1477515,148.4902265,0.0288652,0.0147861,-2.2211577,2.1470000,PR_20090611_072416_540_LC16.png,PR_20090611_072416_540_RM16.png
2009,6,11,7,24,17.53,-113.8012569,671.0570931,96.5832033,-42.1477534,148.4902318,0.0323486,0.0161797,-2.2695516,2.1250000,PR_20090611_072417_539_LC16.png,PR_20090611_072417_539_RM16.png
2009,6,11,7,24,18.53,-114.0166392,671.5256417,96.6574030,-42.1477553,148.4902375,0.0304787,0.0166708,-2.3430888,2.1380000,PR_20090611_072418_535_LC16.png,PR_20090611_072418_535_RM16.png
2009,6,11,7,24,19.53,-114.1984459,671.9850746,96.7214056,-42.1477568,148.4902431,0.0298041,0.0155637,-2.4194561,2.1500000,PR_20090611_072419_535_LC16.png,PR_20090611_072419_535_RM16.png
2009,6,11,7,24,20.53,-114.3599367,672.5106288,96.7784549,-42.1477582,148.4902495,0.0294542,0.0147341,-2.4942904,2.1470000,PR_20090611_072420_538_LC16.png,PR_20090611_072420_538_RM16.png
2009,6,11,7,24,21.53,-114.4817404,673.0568439,96.8407356,-42.1477592,148.4902562,0.0274317,0.0099150,-2.5376073,2.1670000,PR_20090611_072421_538_LC16.png,PR_20090611_072421_538_RM16.png
2009,6,11,7,24,22.53,-114.5774107,673.6084496,96.9089153,-42.1477600,148.4902629,0.0239719,0.0090632,-2.5502570,2.1850000,PR_20090611_072422_537_LC16.png,PR_20090611_072422_537_RM16.png
2009,6,11,7,24,23.53,-114.6491952,674.1502528,96.9873449,-42.1477606,148.4902694,0.0242797,0.0096112,-2.5343671,2.1850000,PR_20090611_072423_536_LC16.png,PR_20090611_072423_536_RM16.png
2009,6,11,7,24,24.53,-114.7075835,674.6996260,97.0707380,-42.1477610,148.4902761,0.0273528,0.0096506,-2.5202192,2.1980000,PR_20090611_072424_536_LC16.png,PR_20090611_072424_536_RM16.png
2009,6,11,7,24,25.53,-114.7372264,675.2252949,97.1489403,-42.1477612,148.4902824,0.0342668,0.0093244,-2.4827675,2.2400000,PR_20090611_072425_535_LC16.png,PR_20090611_072425_535_RM16.png
