image__id,date_time,depth,web_location,latitude,longitude
1707343,2010-11-19 21:11:53.999163+00:00,27.0987451745143,Batemans201011/r20101119_204443_site6guz_10_densegrids/images/PR_20101119_211153_999_LC16.png,-36.0910675867,150.153740011
1608008,2010-12-19 03:44:51.575919+00:00,32.8138547089713,PS201012/r20101219_032323_broughton_12_dense_bisz/images/PR_20101219_034451_575_LC16.png,-32.6244780401,152.33938053
1718192,2010-11-20 19:30:40.770608+00:00,20.2624243521343,Batemans201011/r20101120_192136_site3guz_13_densegrids/images/PR_20101120_193040_770_LC16.png,-35.6324988804,150.33857224
1623982,2010-12-18 22:16:44.425399+00:00,24.3820302488402,PS201012/r20101218_202313_broughton_10_dense_bihpz/images/PR_20101218_221644_425_LC16.png,-32.632974385,152.31330442
1762747,2010-11-20 01:57:22.182499+00:00,29.7341473774083,Batemans201011/r20101120_002302_site5sz_12_densegrids/images/PR_20101120_015722_182_LC16.png,-35.9668575499,150.180026845
1734572,2010-11-20 23:01:08.623779+00:00,23.222431658649,Batemans201011/r20101120_222627_site2guz_14_densegrids/images/PR_20101120_230108_623_LC16.png,-35.5654177631,150.389038387
1742763,2010-11-21 07:13:07.759271+00:00,32.1132033244081,Batemans201011/r20101121_062424_site1sz_16_densegrids3/images/PR_20101121_071307_759_LC16.png,-35.5306322274,150.439456275
1737713,2010-11-21 03:52:42.647793+00:00,35.5982295731837,Batemans201011/r20101121_030956_site1sz_15_densegrids/images/PR_20101121_035242_647_LC16.png,-35.5328262914,150.442076561
1759142,2010-11-20 01:49:51.168857+00:00,30.6031791719601,Batemans201011/r20101120_002302_site5sz_12_densegrids/images/PR_20101120_014951_168_LC16.png,-35.9668543604,150.180279553
1701797,2010-11-19 20:56:29.995417+00:00,27.2752258825109,Batemans201011/r20101119_204443_site6guz_10_densegrids/images/PR_20101119_205629_995_LC16.png,-36.0911079922,150.154050407
1603490,2010-12-19 03:34:57.518661+00:00,33.3651495067893,PS201012/r20101219_032323_broughton_12_dense_bisz/images/PR_20101219_033457_518_LC16.png,-32.6247315815,152.339552726
1732513,2010-11-20 19:52:15.776265+00:00,19.6817422388949,Batemans201011/r20101120_192136_site3guz_13_densegrids/images/PR_20101120_195215_776_LC16.png,-35.6323802467,150.338454784
1714079,2010-11-19 21:30:08.991906+00:00,27.0849876330913,Batemans201011/r20101119_204443_site6guz_10_densegrids/images/PR_20101119_213008_991_LC16.png,-36.0909255825,150.153695405
1738652,2010-11-21 07:06:21.756365+00:00,32.1256703246033,Batemans201011/r20101121_062424_site1sz_16_densegrids3/images/PR_20101121_070621_756_LC16.png,-35.5307340682,150.439279324
1779611,2010-11-20 02:44:02.932520+00:00,32.6811044706274,Batemans201011/r20101120_002302_site5sz_12_densegrids/images/PR_20101120_024402_932_LC16.png,-35.9651020795,150.179707062
1780516,2010-11-20 02:46:59.936876+00:00,32.746419321207,Batemans201011/r20101120_002302_site5sz_12_densegrids/images/PR_20101120_024659_936_LC16.png,-35.9650667045,150.179713464
1722261,2010-11-21 03:28:36.633335+00:00,37.4645573991301,Batemans201011/r20101121_030956_site1sz_15_densegrids/images/PR_20101121_032836_633_LC16.png,-35.5328675453,150.442418258
1707708,2010-11-19 21:12:54.001836+00:00,27.0344001125789,Batemans201011/r20101119_204443_site6guz_10_densegrids/images/PR_20101119_211254_001_LC16.png,-36.0909910831,150.153993414
1630099,2010-12-18 22:42:31.535477+00:00,25.6114711341626,PS201012/r20101218_202313_broughton_10_dense_bihpz/images/PR_20101218_224231_535_LC16.png,-32.6328178637,152.313401727
1728399,2010-11-20 19:46:03.787015+00:00,19.0869583397081,Batemans201011/r20101120_192136_site3guz_13_densegrids/images/PR_20101120_194603_787_LC16.png,-35.6324592413,150.338339248
1730199,2010-11-21 06:52:46.768785+00:00,32.3798527073373,Batemans201011/r20101121_062424_site1sz_16_densegrids3/images/PR_20101121_065246_768_LC16.png,-35.5307792935,150.439384912
1748874,2010-11-20 20:20:44.805306+00:00,25.6163201256465,Batemans201011/r20101120_192136_site3guz_13_densegrids/images/PR_20101120_202044_805_LC16.png,-35.6324387097,150.342867178
1783686,2010-11-20 02:58:35.942181+00:00,32.8282584837223,Batemans201011/r20101120_002302_site5sz_12_densegrids/images/PR_20101120_025835_942_LC16.png,-35.9649182726,150.179838738
1767301,2010-11-22 20:31:43.671244+00:00,26.7139953417986,Batemans201011/r20101122_185420_site4sz_17_densegrids/images/PR_20101122_203143_671_LC16.png,-35.7521224625,150.271611005
1703812,2010-11-19 21:02:08.981347+00:00,27.130495996581,Batemans201011/r20101119_204443_site6guz_10_densegrids/images/PR_20101119_210208_981_LC16.png,-36.0910711115,150.154002631
1712001,2010-11-19 21:24:43.010051+00:00,27.0613768451929,Batemans201011/r20101119_204443_site6guz_10_densegrids/images/PR_20101119_212443_010_LC16.png,-36.0909590981,150.153654142
1759102,2010-11-20 20:40:31.810934+00:00,24.7257736630555,Batemans201011/r20101120_192136_site3guz_13_densegrids/images/PR_20101120_204031_810_LC16.png,-35.6322865623,150.342971194
1718141,2010-11-20 22:36:10.622772+00:00,23.8550091855462,Batemans201011/r20101120_222627_site2guz_14_densegrids/images/PR_20101120_223610_622_LC16.png,-35.5655508754,150.38922943
1742715,2010-11-22 19:43:42.694437+00:00,22.5250742977754,Batemans201011/r20101122_185420_site4sz_17_densegrids/images/PR_20101122_194342_694_LC16.png,-35.7511668927,150.269742152
1736568,2010-11-20 19:59:02.776716+00:00,19.6303108161832,Batemans201011/r20101120_192136_site3guz_13_densegrids/images/PR_20101120_195902_776_LC16.png,-35.6323470279,150.338387577
1706985,2010-11-19 23:06:43.583168+00:00,33.7168377928577,Batemans201011/r20101119_224028_site6guz_11_densegrid3/images/PR_20101119_230643_583_LC16.png,-36.0931708579,150.159342197
1748851,2010-11-22 19:55:02.669756+00:00,26.9068110401613,Batemans201011/r20101122_185420_site4sz_17_densegrids/images/PR_20101122_195502_669_LC16.png,-35.7522148812,150.271818591
1597298,2010-12-16 02:15:44.341921+00:00,29.2874958099489,PS201012/r20101216_013637_fingal_04_dense_fisz/images/PR_20101216_021544_341_LC16.png,-32.7536046529,152.197240918
1764669,2010-11-20 02:01:24.172401+00:00,29.9277723561684,Batemans201011/r20101120_002302_site5sz_12_densegrids/images/PR_20101120_020124_172_LC16.png,-35.9667919512,150.180200775
1625961,2010-12-18 22:25:03.458710+00:00,25.8290825263996,PS201012/r20101218_202313_broughton_10_dense_bihpz/images/PR_20101218_222503_458_LC16.png,-32.6329338313,152.313394863
1724268,2010-11-20 22:45:08.616411+00:00,23.8944998239901,Batemans201011/r20101120_222627_site2guz_14_densegrids/images/PR_20101120_224508_616_LC16.png,-35.5654884129,150.389189682
1757035,2010-11-20 01:45:25.160455+00:00,30.3456890429383,Batemans201011/r20101120_002302_site5sz_12_densegrids/images/PR_20101120_014525_160_LC16.png,-35.9669359592,150.180147941
1716073,2010-11-20 19:27:31.805741+00:00,19.5766903501417,Batemans201011/r20101120_192136_site3guz_13_densegrids/images/PR_20101120_192731_805_LC16.png,-35.6322912864,150.338392128
1705831,2010-11-19 23:03:28.624892+00:00,33.6950788279579,Batemans201011/r20101119_224028_site6guz_11_densegrid3/images/PR_20101119_230328_624_LC16.png,-36.0931918604,150.159381026
1728486,2010-11-22 19:20:51.644900+00:00,22.6243154278517,Batemans201011/r20101122_185420_site4sz_17_densegrids/images/PR_20101122_192051_644_LC16.png,-35.7512265462,150.270027372
1750884,2010-11-20 23:29:38.629735+00:00,29.3935704446277,Batemans201011/r20101120_222627_site2guz_14_densegrids/images/PR_20101120_232938_629_LC16.png,-35.5660590904,150.39351851
1728354,2010-11-22 19:20:37.650760+00:00,21.751516249662,Batemans201011/r20101122_185420_site4sz_17_densegrids/images/PR_20101122_192037_650_LC16.png,-35.7512459738,150.26996682
1587855,2010-12-17 02:27:10.161558+00:00,22.9856466764917,PS201012/r20101217_021510_fingal_07_dense_fihpz_b/images/PR_20101217_022710_161_LC16.png,-32.752272856,152.205533883
